p_true,J,rep,obs,MOM,MLE,ABC-MCMC,ABC-MCMC_cilen,ABC-MCMC_acc,GPS-ABC,GPS-ABC_cilen,GPS-ABC_acc,DNN-ABC,DNN-ABC_cilen,DNN-ABC_acc
0.0001,100,12,0.029454556437639196,0.00034693920434364367,0.0003671618673298215,0.0001742744584812232,0.0001699633959589979,0.5191986644407346,0.00016576519235618988,0.00015249423952732168,0.672787979966611,0.00015370444582151816,0.00018072730249794883,0.6944908180300501
0.0001,100,2,0.02200073860556976,6.929156816326554e-05,7.327454863387584e-05,8.885667454164696e-05,0.00012538685545333936,0.49081803005008345,0.00010466717254849378,0.00018565277844239306,0.6944908180300501,9.1564592375638e-05,9.829753278637875e-05,0.7629382303839732
0.0001,100,16,0.020419755343261854,5.358143260014714e-05,5.660690799081618e-05,7.859141575428796e-05,9.490118650785632e-05,0.5475792988313857,7.645820257451327e-05,8.506867184463431e-05,0.667779632721202,8.390824927965387e-05,9.666052617022261e-05,0.6944908180300501
0.0001,100,6,0.021595519871132125,5.514628680552969e-05,5.8312880865762296e-05,9.643795224945e-05,9.157936866537172e-05,0.5759599332220368,8.990344673155673e-05,0.00013081275904724846,0.67779632721202,8.388172757072938e-05,9.50129816492116e-05,0.6894824707846411
0.0001,100,5,0.019255042083160836,6.020927534117204e-05,6.361910046785034e-05,7.871703306508803e-05,9.559585866401692e-05,0.5358931552587646,7.622850687887979e-05,0.00017817690062877154,0.67779632721202,6.835249088725035e-05,9.695882185676788e-05,0.6961602671118531
0.0001,100,21,0.030658232639284678,0.0002793522757331135,0.00029541745473112235,0.00017907272345036383,0.00022402682944811373,0.5575959933222037,0.0001745482346518285,0.00018554549810291057,0.66110183639399,0.00017336457221494287,0.00020965901732590038,0.6327212020033389
0.0001,100,11,0.020889601891665454,6.41258336532835e-05,6.775506383499936e-05,8.221425874491454e-05,0.00010532916321929011,0.5525876460767947,8.282184197628025e-05,8.339182903892388e-05,0.6994991652754591,8.411603008296304e-05,0.00011268887415788226,0.7212020033388982
0.0001,100,10,0.021385802408860895,7.718882982327147e-05,8.15905784042919e-05,8.97500016631915e-05,9.463876910162426e-05,0.5091819699499165,8.954874859422913e-05,0.000108999646327514,0.6377295492487479,8.112637767389426e-05,0.00011918603016104957,0.7061769616026711
0.0001,100,14,0.02131277826107599,9.467091019293994e-05,0.00010003128224461499,8.744390679204912e-05,0.00012093911082564018,0.5175292153589316,8.847253926499254e-05,9.155688289890545e-05,0.6861435726210351,7.781691413963754e-05,0.00011320900513365304,0.7195325542570952
0.0001,100,23,0.025513961666993473,0.00012122446231405126,0.00012818267796743134,0.0001236967006370584,0.00013878434976586756,0.5726210350584308,0.0001243695076051781,0.0001526942303705779,0.657762938230384,0.00011498225815017525,0.00014519850284093973,0.6994991652754591
0.001,10,0,0.041174193690648384,0.00023433226604413493,0.00025104866393548724,0.00028013180026747596,0.0007650831572490762,0.6260434056761269,0.00032424653126185914,0.00035816301601620057,0.7045075125208681,0.00030434631522459305,0.000298569440584461,0.6310517529215359
0.0001,100,15,0.01931283524144167,3.9553186351848346e-05,4.17921624406056e-05,7.3830417592394e-05,0.00010203661783483051,0.5442404006677797,6.963921010315411e-05,7.462566736024915e-05,0.669449081803005,7.072601288345377e-05,0.00010320680763807186,0.6894824707846411
0.0001,100,17,0.021545254675820892,4.9218239854986745e-05,5.2037467314131595e-05,8.776358381184908e-05,9.297367389855785e-05,0.5492487479131887,9.417113310222987e-05,0.0001172135709522134,0.659432387312187,9.38787482540974e-05,0.00013542780787184112,0.659432387312187
0.001,10,1,0.07917230862519377,0.0009398121410429394,0.0010037352129094253,0.0008768611751234248,0.002805757339783302,0.6360601001669449,0.001144074269490004,0.001246591328126413,0.6894824707846411,0.0011388963142250465,0.0009943974078661841,0.5859766277128547
0.0001,100,25,0.0232363880704952,7.683410172915073e-05,8.120882002032278e-05,9.298514355943118e-05,0.00011815477418367936,0.5175292153589316,0.0001099761506165141,0.00014415039301315404,0.6828046744574291,9.489525553508329e-05,0.0001256642242296655,0.7061769616026711
0.0001,100,18,0.022744344482698034,6.734583573431152e-05,7.114921584870358e-05,0.00010238282672149669,0.00015331127305425965,0.5075125208681135,0.00010640306305191231,0.000137849117965923,0.6494156928213689,9.219876838123039e-05,0.00010421907477723558,0.7095158597662772
0.001,10,5,0.09793188842931952,0.0008702188109607767,0.0009408571412095584,0.0016467756734364187,0.004360593969810343,0.6327212020033389,0.0018593450460388284,0.002398045124001006,0.662771285475793,0.0017636476101939493,0.001585306903899005,0.5592654424040067
0.001,10,3,0.11291309431366833,0.000860387969229659,0.0009205514172450448,0.0021647041445037544,0.004760809805676147,0.674457429048414,0.002328418384294995,0.0032266918639799113,0.664440734557596,0.002382333194193004,0.0019094202379289402,0.5459098497495827
0.001,10,2,0.0792338316429889,0.0006709580849132979,0.0007204167647385278,0.0007906767496710396,0.0024901887441659935,0.6510851419031719,0.001231689817152966,0.0014426959438855651,0.6944908180300501,0.0011930356720861056,0.0009082981031516587,0.5676126878130217
0.001,10,6,0.10329703445986813,0.0008541746961172048,0.0009158043560916042,0.0019748629706931014,0.004464185686197052,0.6844741235392321,0.002059468834900514,0.002536567315183847,0.6510851419031719,0.001999018617715086,0.001410644872462783,0.5292153589315526
0.0001,100,27,0.023025640392611502,9.806707629950173e-05,0.00010365143969779933,9.379090580300531e-05,0.0001250519846266847,0.5191986644407346,9.462656334365545e-05,9.548030783766646e-05,0.667779632721202,9.887969226036294e-05,0.00011234788539544256,0.7145242070116862
0.001,10,7,0.10118988955126892,0.001961551355514679,0.002106753917531808,0.001203927926454953,0.0032977854914453507,0.5342237061769616,0.0019290499645718752,0.003069928982268125,0.671118530884808,0.0017970104913032662,0.0015268950818421276,0.5425709515859767
0.0001,100,13,0.01814304023520149,5.008135970552274e-05,5.290091204245758e-05,6.280175699151045e-05,5.8877818961328764e-05,0.5292153589315526,6.530678966739202e-05,7.710851252603585e-05,0.6861435726210351,6.159260633534581e-05,7.717394043843196e-05,0.7295492487479132
0.0001,100,22,0.02215327616921723,5.3723171827613214e-05,5.677687832490754e-05,9.750245042647305e-05,9.383995484471352e-05,0.5592654424040067,8.71151974539424e-05,8.696102091322196e-05,0.6911519198664441,9.394284387807209e-05,0.00010597466724847904,0.666110183639399
0.001,10,4,0.050022871111018705,0.0007621333576632305,0.0008235481740340545,0.0003895502052700587,0.0014739918893897517,0.5242070116861436,0.0004730472598289164,0.0005255832735490934,0.66110183639399,0.00047362933619401565,0.0004415375610766374,0.6210350584307178
0.0001,100,19,0.0203302802559334,7.822099469689814e-05,8.261221330893707e-05,7.351158622453577e-05,8.936025112085738e-05,0.5492487479131887,8.188586680657508e-05,9.52766390964282e-05,0.676126878130217,8.236894814143679e-05,0.0001091047847627586,0.669449081803005
0.001,10,11,0.10563825014919041,0.0040307628987135136,0.004331114338447929,0.0018214187697349435,0.004345436836786746,0.654424040066778,0.0021415424935084314,0.0028362744648789216,0.6510851419031719,0.001940546235309095,0.0015488440377411342,0.5642737896494157
0.001,10,12,0.08201876283601059,0.0008673911663516498,0.0009262792235164094,0.0009667115187763557,0.0023278744570447625,0.6410684474123539,0.0012205746182687492,0.0011791645815075703,0.7028380634390651,0.0012521566920276547,0.0008899967135367153,0.5859766277128547
0.001,10,9,0.0866930449540665,0.0013001701674167365,0.0014011414894198235,0.0013749897786763695,0.0036573686518501583,0.6076794657762938,0.0014372314127007206,0.001990599015991183,0.7145242070116862,0.0012896175559061855,0.000973630761614994,0.5709515859766278
0.001,10,8,0.05717964249111633,0.00044887300519341755,0.00048403057673231396,0.0006681923643644943,0.0019871828509492886,0.5692821368948247,0.000606908900674449,0.0006978116788864865,0.6894824707846411,0.0005636964203072731,0.0005839549213742904,0.6160267111853088
0.001,10,15,0.07918447916718516,0.0010297834336301381,0.0011016043317703859,0.0009899668632642993,0.0026878904752631254,0.664440734557596,0.0012048226444150737,0.001331711334707093,0.679465776293823,0.001124875798432958,0.000889820102899507,0.5709515859766278
0.001,10,17,0.06645104662217498,0.00034495187266891936,0.0003701576779328958,0.0008555709704183483,0.0021827067846520165,0.6026711185308848,0.0007871399213805515,0.0008803779538910991,0.6878130217028381,0.0007608258114202489,0.0005649813380146909,0.5575959933222037
0.001,10,14,0.0802102999915548,0.0009196821826804591,0.0009851355878792622,0.0014479679639970886,0.004791170070869962,0.6310517529215359,0.0011452983017171943,0.0010533422014321451,0.6861435726210351,0.0011729496707991096,0.0009671941063012116,0.5909849749582637
0.001,10,13,0.06682419334524388,0.000520436545141556,0.0005569429690853274,0.0007164230007255637,0.0015101934138974855,0.6210350584307178,0.0008284063675395989,0.0010568264997183503,0.6510851419031719,0.0007787973059441928,0.0008092260163681507,0.5893155258764607
0.001,10,16,0.07101083601064215,0.0005024466171180131,0.0005403476803278759,0.0008656447819640842,0.0015601975724815406,0.6494156928213689,0.0009299563678807749,0.0010668243929559354,0.676126878130217,0.0008559210507108962,0.0008081429413994392,0.5843071786310517
0.001,10,22,0.11017518390760302,0.001063673021394984,0.0011370500306375725,0.002366569276155346,0.005747142929177554,0.6243739565943238,0.002030970000192189,0.0026472613509107134,0.6861435726210351,0.0021461475716755152,0.0016877019548934304,0.5492487479131887
0.001,10,18,0.02667887398689798,0.0001937574063997638,0.00020844539911456432,0.00013557438170424982,0.00041494564453388455,0.664440734557596,0.00014682128315220667,0.00019116211861462863,0.674457429048414,0.00012472557969768795,0.00014794995413012487,0.7111853088480802
0.001,10,19,0.05412847838559924,0.00032465632822292756,0.0003483544908970633,0.000879873199001355,0.00215598546863635,0.6527545909849749,0.0005337165897986631,0.0005497593040046478,0.667779632721202,0.0005485130731391343,0.0007973133118436991,0.6327212020033389
0.001,10,21,0.05861694180088646,0.0004161238664154854,0.00044481189956994445,0.00041496610725290795,0.00147161118623055,0.5342237061769616,0.0005788512954435497,0.0007367067007783966,0.6928213689482471,0.0006378634766914097,0.0005385096281411583,0.6310517529215359
0.001,10,25,0.1270162832700708,0.0014435387169547398,0.0015548435534878777,0.0023407501208651434,0.004895855583670465,0.5742904841402338,0.0027914604990867966,0.002870626895635945,0.6961602671118531,0.0029821950777924894,0.0025666923249676593,0.5392320534223706
0.001,10,24,0.12204976274852612,0.006850359489388225,0.007351867408622454,0.0017966198986376833,0.004630796530795893,0.6293823038397329,0.0029112495235383068,0.0032833085990579066,0.679465776293823,0.002679949301253976,0.0016287773486451224,0.5025041736227045
0.001,10,26,0.04212094632834379,0.0007904166958048742,0.0008512874395988638,0.0004575382672116544,0.0019688935872861383,0.7178631051752922,0.0003281393714687905,0.00035565292473165906,0.656093489148581,0.0003216995850207818,0.00033715185750214996,0.662771285475793
0.001,10,29,0.09824617031866216,0.0026878426218737705,0.0028858793976843174,0.002494623208001087,0.00807147678226976,0.657762938230384,0.001724354835486261,0.0017468752540111376,0.67779632721202,0.001772919191059203,0.001231717110430713,0.5792988313856428
0.0001,100,20,0.015169874740166673,3.4891740177123154e-05,3.6917800476704174e-05,4.5729176223318465e-05,5.6260070742437766e-05,0.5342237061769616,4.7789714486045014e-05,4.853541024400658e-05,0.6828046744574291,4.299411755442145e-05,5.2490781767094034e-05,0.6944908180300501
0.001,10,10,0.02673216501655105,0.00013982443005416956,0.00015243787824706674,7.138349582950586e-05,0.00035393782423213775,0.5025041736227045,0.00013963042962367235,0.0001514691988233388,0.6894824707846411,0.00013704869073630327,0.00017402463326342358,0.679465776293823
0.001,10,27,0.07817094165472596,0.0009565889009540696,0.001026533202154612,0.0002455306914569424,0.0011965088540689464,0.4357262103505843,0.0011070467137341627,0.0015103322695562338,0.6978297161936561,0.0010904851648114665,0.0009228924274869777,0.5909849749582637
0.0001,100,33,0.022732209578968293,7.331586664621748e-05,7.744430501146529e-05,0.00010461926242992607,0.0001256618536165394,0.5225375626043406,0.00010302544057678625,0.0001046597923848663,0.672787979966611,9.743253218193076e-05,0.00013332851054449554,0.7045075125208681
0.0001,100,24,0.020794536467134535,0.0001280901934291867,0.0001355299419204145,8.209221226552864e-05,9.495886937607593e-05,0.5258764607679466,8.460377504599628e-05,0.00011129661256759586,0.7011686143572621,8.264028363645592e-05,9.95199456355289e-05,0.6944908180300501
0.001,10,28,0.06670683212487061,0.00042537073532383785,0.0004559641316920243,0.0006789778124563544,0.001859632124646558,0.6510851419031719,0.0007894233725977129,0.0008544008333999094,0.676126878130217,0.0007694076272733003,0.0006525170360687058,0.5709515859766278
0.001,10,31,0.09285023736143176,0.0015141667302774886,0.0016276735887646781,0.0011576762462290671,0.004254723857550988,0.6210350584307178,0.0015005827624785034,0.0020257521693356003,0.662771285475793,0.0015522419284631633,0.0011435963705542307,0.5258764607679466
0.001,10,32,0.06741175825210842,0.0003914650208691195,0.00041977617732102376,0.0007992092777385476,0.0019439007409506035,0.6527545909849749,0.0008318304342747042,0.000893859943094846,0.666110183639399,0.0008043571598017331,0.0007204032599895691,0.5826377295492488
0.001,10,20,0.045049157867862025,0.0003295458453321798,0.0003532614235705803,0.00015728752890962547,0.0005789139263120564,0.4323873121869783,0.000420216937260781,0.0006131332217684284,0.6978297161936561,0.00036943154557675796,0.00035856335616108435,0.6277128547579299
0.001,10,37,0.0772402966317913,0.0006793923067245355,0.0007288707141835185,0.0013643343155426604,0.002486917256350945,0.6527545909849749,0.001155036870224732,0.001812126412245047,0.6961602671118531,0.0010726477256665914,0.0007290118358236282,0.5642737896494157
0.001,10,36,0.08829728052070798,0.000658233727576063,0.0007050685546561657,0.0010102575518521823,0.0020761994832424312,0.5575959933222037,0.0013008372922676155,0.001475526774194683,0.669449081803005,0.0014290842224369232,0.0011153367640472883,0.6377295492487479
0.001,10,23,0.06482155648353902,0.0004186018750135245,0.0004489388037667537,0.00024666814196426144,0.0008363251665929621,0.27378964941569284,0.0007885197556453075,0.0009246069537376999,0.7161936560934892,0.0007560619796638075,0.0007649065958664861,0.6076794657762938
0.001,10,30,0.035376017571137355,0.0013200154464953484,0.0014341899006819656,0.0002447505160573777,0.0006695490380130989,0.6377295492487479,0.00024668883962439194,0.00027290844705478266,0.7061769616026711,0.00020726886578309814,0.00024304793152970107,0.659432387312187
0.001,10,34,0.0547219756225533,0.0006105924130709317,0.0006576557478802945,0.0006090696678825473,0.0012061543304200512,0.6911519198664441,0.0005560177466623913,0.0005979936147616721,0.6861435726210351,0.0005600361766756309,0.000612311564338165,0.6360601001669449
0.001,10,35,0.05184794805855632,0.0007076292662878125,0.0007608152220167973,0.0004177834397813347,0.0009855067804769946,0.6343906510851419,0.0005178132282046686,0.0007040783515833741,0.669449081803005,0.0004427466823847421,0.0003857738829689689,0.6243739565943238
0.001,10,33,0.05089196475169198,0.0002597870777765743,0.0002787579713978012,0.00034448843287568365,0.0012304336541422984,0.5826377295492488,0.0005032653283433477,0.0004725105977842081,0.7145242070116862,0.0004592976832324515,0.0005244592938345098,0.6460767946577629
0.001,10,38,0.06293667928625443,0.0008537920602053606,0.0009177920183807988,0.00036155158436537574,0.0010822301950259925,0.5742904841402338,0.0007142933732919073,0.0008566035766294903,0.664440734557596,0.0006999187679837254,0.0006559087082108287,0.6093489148580968
0.0001,100,30,0.025445629703729725,8.423043943900366e-05,8.902349610111484e-05,0.0001126117656782607,0.00013561311137291285,0.5308848080133556,0.00012429635286216283,0.00013372289610949105,0.6894824707846411,0.00012185900238919346,0.00013635349340521854,0.6844741235392321
0.001,10,39,0.04843609555677444,0.0003275499872931742,0.0003519896129199953,0.0002379696368644263,0.0006364569745494554,0.6360601001669449,0.00042103277193479907,0.0004921175878819606,0.654424040066778,0.0004162501237792091,0.00040746388277349764,0.6360601001669449
0.001,50,1,0.1007024255339495,0.0013172058755052118,0.001417107924358097,0.0019009497094596296,0.0021496450433090607,0.5626043405676127,0.0018529651450608843,0.0016602932332838484,0.7045075125208681,0.0019117683381699177,0.001348146607347205,0.5375626043405676
0.001,50,3,0.08601915732823864,0.0011416853415243122,0.0012285624735131823,0.001378099386899112,0.0018007240875917113,0.5258764607679466,0.0014754883699486098,0.0017863895323834305,0.67779632721202,0.0013404914106398698,0.0010364415185543565,0.6143572621035058
0.0001,100,35,0.026918452616387124,0.00017999923854444821,0.00019017215351038367,0.00013580462401656518,0.000142532049026368,0.5542570951585977,0.00013032055882765533,0.00014144616157551305,0.6444073455759599,0.000125201899781021,0.00013368672565239412,0.7195325542570952
0.0001,100,28,0.02449270491226705,0.00011219706993842449,0.00011859598216203032,0.00010886572035217824,0.00011186754967835844,0.5442404006677797,0.00011388763046152975,0.00013837029481126678,0.667779632721202,0.00010899958185989117,0.00013964160099536716,0.7212020033388982
0.001,50,4,0.06950835100239533,0.0004955851055701843,0.0005314947090034971,0.0009561562403502118,0.0011619897413743803,0.5759599332220368,0.0009129164523609571,0.001204201548878776,0.654424040066778,0.0009009359032289859,0.0006677652139941286,0.5976627712854758
0.001,50,0,0.08203941658875494,0.0008382647555194023,0.0008993349077789901,0.0012249815983887676,0.0017625487535329917,0.5659432387312187,0.0012695073380667374,0.0016051285848809743,0.6944908180300501,0.001189980840246631,0.001060857798143285,0.5475792988313857
0.0001,100,26,0.022156150023363817,4.765583776655813e-05,5.037650208435159e-05,9.514538077017318e-05,0.00013164128271730282,0.5342237061769616,9.971395296653716e-05,0.00011455307448788747,0.7028380634390651,9.017969025929714e-05,0.00011668417961564862,0.7212020033388982
0.0001,100,32,0.02132861372776664,4.758262950532721e-05,5.027053357682753e-05,8.489589584461833e-05,0.0001025674289102452,0.5409015025041736,9.161843849283804e-05,0.00012304837826153828,0.657762938230384,8.186906061939408e-05,0.00010998666804108256,0.7245409015025042
0.001,50,5,0.06472318750085858,0.0006980381991603668,0.000750314217168796,0.0006931121897798306,0.0009098404703183691,0.5676126878130217,0.0007585393960672906,0.0010299266153527354,0.672787979966611,0.0007320108230775116,0.000697837042903221,0.5976627712854758
0.0001,100,29,0.021682649884068973,5.6936179092803574e-05,6.0203891959121634e-05,9.507852059972938e-05,8.99671882708029e-05,0.5141903171953256,9.152624146305611e-05,0.00010177801841000877,0.6828046744574291,8.859543560061283e-05,9.829714614531088e-05,0.6811352253756261
0.001,50,2,0.07590505752854278,0.00202711106900455,0.0021781278093135556,0.0011582721133399317,0.0021275540013863496,0.5809682804674458,0.0010622960373325287,0.0011144426244830796,0.6861435726210351,0.0010182630555913017,0.000905486967342279,0.5893155258764607
0.001,50,8,0.06379190824917697,0.0007436798041282611,0.0008013349621855387,0.0006746982912202203,0.0009483418022450083,0.5726210350584308,0.0007968497031231587,0.0009392821436357754,0.6944908180300501,0.0007745762807509114,0.00068279119283724,0.6126878130217028
0.001,50,6,0.0694324963787907,0.0007708790546666622,0.0008288723297713365,0.0008870109777655185,0.0009798617222751644,0.5826377295492488,0.0008230300730697019,0.0008517545371292019,0.654424040066778,0.0008680309431494952,0.0008115707895699356,0.5542570951585977
0.001,50,13,0.06030553979281605,0.0007076475925519854,0.0007610782884003188,0.0006616859780174727,0.0012732572750876307,0.5409015025041736,0.0006996483033079061,0.0009781579035420644,0.674457429048414,0.000656787064413382,0.000590403477455597,0.6343906510851419
0.001,50,14,0.0794077649498291,0.000958303569983332,0.001032396072641296,0.0010564322357760737,0.0017424059448805152,0.5559265442404007,0.0011788063038492764,0.0013396035040752104,0.6911519198664441,0.001133862764824239,0.0009071497055127586,0.5809682804674458
0.001,50,7,0.0675653166697714,0.0007779533394012828,0.0008364726573929286,0.0008231493555022135,0.001114837603541034,0.5559265442404007,0.0008825760356388062,0.0011291796359906355,0.7111853088480802,0.0007868076380819467,0.0006538694865871777,0.6093489148580968
0.001,50,10,0.07889422883147407,0.0015820454688652008,0.0016996049282460134,0.0010418119520511047,0.0014905898676720387,0.5258764607679466,0.001090445891443569,0.0011959582441107605,0.6828046744574291,0.0010838710516183395,0.0008757533196118382,0.5726210350584308
0.001,50,11,0.07960384996294032,0.0006752683187594699,0.0007242440498257047,0.0011280285783420603,0.001544994125058969,0.5442404006677797,0.0011895189429566213,0.0015498909866872948,0.6944908180300501,0.001199595813009014,0.001139080458779943,0.5776293823038398
0.001,50,9,0.06444254216163327,0.000646331429678404,0.0006947180870012988,0.0008005982225349603,0.0011544325838755115,0.5409015025041736,0.0008241902435031052,0.0009515943625326355,0.6861435726210351,0.0007115196295122037,0.000665335702444082,0.5809682804674458
0.001,50,12,0.07334238242611858,0.0005743010010328953,0.0006175760777566873,0.0009408956742411559,0.0017262196081350282,0.5859766277128547,0.0010555823396139734,0.0012854778759241743,0.6427378964941569,0.0009737123164258949,0.0008117971460416404,0.5926544240400667
0.001,50,17,0.062401376785645224,0.0011623884978821941,0.0012524389866910963,0.000646436645676179,0.0010221166686529277,0.6126878130217028,0.0006811390351911806,0.0008516580890907863,0.659432387312187,0.0006505386318905542,0.0006148217604356433,0.5993322203672788
0.0001,100,31,0.01869413582401534,3.53624127117369e-05,3.7319075099854354e-05,7.474682431131343e-05,9.5026689903428e-05,0.5692821368948247,6.719170110525008e-05,7.252818707149234e-05,0.6911519198664441,6.630305724173684e-05,7.667529303735574e-05,0.7495826377295493
0.001,50,16,0.0943715179757044,0.0009856674766726692,0.0010570798186397318,0.001616234130759445,0.0016156763370272127,0.5676126878130217,0.0016609882739552456,0.001970504977273262,0.7045075125208681,0.00162638730933592,0.0013589500209364972,0.5292153589315526
0.001,50,18,0.06935282823006529,0.000670187586258697,0.000720221308055325,0.0008926478837364974,0.0015003373767420527,0.5676126878130217,0.0008906476085320913,0.0009022853423934247,0.674457429048414,0.0008671518481412442,0.0008263095654581698,0.6126878130217028
0.001,50,15,0.07649939292337313,0.0010300169677204818,0.0011052758588037497,0.0010409747228873965,0.0020076212230720454,0.5609348914858097,0.001167043341290162,0.0013956281689753904,0.672787979966611,0.0010195518307862862,0.0010854820973993829,0.5959933222036727
0.001,50,20,0.07022949769394193,0.0008221242713418175,0.0008838928423975357,0.0008904496919259091,0.0008437593439691104,0.5843071786310517,0.0008955551237384418,0.0009813914692569556,0.6510851419031719,0.0008621174562132729,0.000826778664032811,0.6260434056761269
0.001,50,21,0.07745971856736894,0.0020359392257676134,0.0021851355683885506,0.0011215455147196782,0.0014552997192035211,0.5926544240400667,0.0011404599761235523,0.0013720929000442734,0.7061769616026711,0.0010873981583573785,0.0009230345430768507,0.6076794657762938
